team,team_slug,row_type,player,season_year,salary_cap_hit,pct_of_cap,pct_of_team,status,core_years,raw_value,source,source_url
New York Liberty,new-york-liberty-11eaecc7-356f-5524-b611-2362f5011b0b,roster_player,Raquel Carrera,2027,,,,Reserved,,Reserved,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
New York Liberty,new-york-liberty-11eaecc7-356f-5524-b611-2362f5011b0b,roster_player,Seehia Ridard,2026,270000,3.9,5.0,,,"$270,000  3.9%  5.0%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
New York Liberty,new-york-liberty-11eaecc7-356f-5524-b611-2362f5011b0b,roster_player,Seehia Ridard,2027,,,,Reserved,,Reserved,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
New York Liberty,new-york-liberty-11eaecc7-356f-5524-b611-2362f5011b0b,roster_player,Ugonne Onyiah,2026,270000,3.9,5.0,,,"$270,000  3.9%  5.0%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
New York Liberty,new-york-liberty-11eaecc7-356f-5524-b611-2362f5011b0b,roster_player,Ugonne Onyiah,2027,,,,Reserved,,Reserved,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
New York Liberty,new-york-liberty-11eaecc7-356f-5524-b611-2362f5011b0b,roster_player,Anneli Maley,2026,270000,3.9,5.0,,,"$270,000  3.9%  5.0%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
New York Liberty,new-york-liberty-11eaecc7-356f-5524-b611-2362f5011b0b,roster_player,Anneli Maley,2027,,,,Reserved,,Reserved,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
New York Liberty,new-york-liberty-11eaecc7-356f-5524-b611-2362f5011b0b,roster_player,Natasha Cloud,2026,,,,UFA,,UFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
New York Liberty,new-york-liberty-11eaecc7-356f-5524-b611-2362f5011b0b,roster_player,Emma Meesseman,2026,,,,UFA,,UFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
New York Liberty,new-york-liberty-11eaecc7-356f-5524-b611-2362f5011b0b,roster_player,Total Salaries (excl. TC),2026,5428510,,,,,"$5,428,510",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
New York Liberty,new-york-liberty-11eaecc7-356f-5524-b611-2362f5011b0b,roster_player,Total Salaries (excl. TC),2027,4935916,,,,,"$4,935,916",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
New York Liberty,new-york-liberty-11eaecc7-356f-5524-b611-2362f5011b0b,roster_player,Total Salaries (excl. TC),2028,3932950,,,,,"$3,932,950",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
New York Liberty,new-york-liberty-11eaecc7-356f-5524-b611-2362f5011b0b,roster_player,Total Salaries (excl. TC),2029,0,,,,,$0,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
New York Liberty,new-york-liberty-11eaecc7-356f-5524-b611-2362f5011b0b,roster_player,Total Salaries (excl. TC),2030,0,,,,,$0,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
New York Liberty,new-york-liberty-11eaecc7-356f-5524-b611-2362f5011b0b,roster_player,Total Players (excl. TC),2026,,,,7,,7,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
New York Liberty,new-york-liberty-11eaecc7-356f-5524-b611-2362f5011b0b,roster_player,Total Players (excl. TC),2027,,,,5,,5,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
New York Liberty,new-york-liberty-11eaecc7-356f-5524-b611-2362f5011b0b,roster_player,Total Players (excl. TC),2028,,,,3,,3,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
New York Liberty,new-york-liberty-11eaecc7-356f-5524-b611-2362f5011b0b,roster_player,Total Players (excl. TC),2029,,,,0,,0,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
New York Liberty,new-york-liberty-11eaecc7-356f-5524-b611-2362f5011b0b,roster_player,Total Players (excl. TC),2030,,,,0,,0,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
New York Liberty,new-york-liberty-11eaecc7-356f-5524-b611-2362f5011b0b,unsigned_draftee,Manuela Puoch,2026,270000,3.9,5.0,,,"$270,000  3.9%  5.0%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
New York Liberty,new-york-liberty-11eaecc7-356f-5524-b611-2362f5011b0b,unsigned_draftee,Manuela Puoch,2027,288600,,5.8,,,"$288,600  $???,???  5.8%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
New York Liberty,new-york-liberty-11eaecc7-356f-5524-b611-2362f5011b0b,unsigned_draftee,Manuela Puoch,2028,317460,,8.1,,,"$317,460  $???,???  8.1%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
New York Liberty,new-york-liberty-11eaecc7-356f-5524-b611-2362f5011b0b,unsigned_draftee,Manuela Puoch,2029,358730,,,,,"$358,730  $???,???  $???,???",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
New York Liberty,new-york-liberty-11eaecc7-356f-5524-b611-2362f5011b0b,unsigned_draftee,Manuela Puoch,2030,,,,RFA,,RFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
New York Liberty,new-york-liberty-11eaecc7-356f-5524-b611-2362f5011b0b,unsigned_draftee,Marine Fauthoux,2026,270000,3.9,5.0,,,"$270,000  3.9%  5.0%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
New York Liberty,new-york-liberty-11eaecc7-356f-5524-b611-2362f5011b0b,unsigned_draftee,Marine Fauthoux,2027,288600,,5.8,,,"$288,600  $???,???  5.8%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
New York Liberty,new-york-liberty-11eaecc7-356f-5524-b611-2362f5011b0b,unsigned_draftee,Marine Fauthoux,2028,317460,,8.1,,,"$317,460  $???,???  8.1%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
New York Liberty,new-york-liberty-11eaecc7-356f-5524-b611-2362f5011b0b,unsigned_draftee,Marine Fauthoux,2029,358730,,,,,"$358,730  $???,???  $???,???",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
New York Liberty,new-york-liberty-11eaecc7-356f-5524-b611-2362f5011b0b,unsigned_draftee,Marine Fauthoux,2030,,,,RFA,,RFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
New York Liberty,new-york-liberty-11eaecc7-356f-5524-b611-2362f5011b0b,upcoming_draft_pick,2027 Round 1 Pick ? (?) (NYL),2027,,,,"$??,???  $??,???  $??,???",,"$??,???  $??,???  $??,???",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
New York Liberty,new-york-liberty-11eaecc7-356f-5524-b611-2362f5011b0b,upcoming_draft_pick,2027 Round 1 Pick ? (?) (NYL),2028,,,,"$??,???  $??,???  $??,???",,"$??,???  $??,???  $??,???",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
New York Liberty,new-york-liberty-11eaecc7-356f-5524-b611-2362f5011b0b,upcoming_draft_pick,2027 Round 1 Pick ? (?) (NYL),2029,,,,"$??,???  $??,???  $??,???",,"$??,???  $??,???  $??,???",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
New York Liberty,new-york-liberty-11eaecc7-356f-5524-b611-2362f5011b0b,upcoming_draft_pick,2027 Round 1 Pick ? (?) (NYL),2030,,,,"$??,???  $??,???  $??,???",,"$??,???  $??,???  $??,???",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
New York Liberty,new-york-liberty-11eaecc7-356f-5524-b611-2362f5011b0b,upcoming_draft_pick,2027 Round 2 Pick ? (?) (NYL),2027,,,,"$??,???  $??,???  $??,???",,"$??,???  $??,???  $??,???",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
New York Liberty,new-york-liberty-11eaecc7-356f-5524-b611-2362f5011b0b,upcoming_draft_pick,2027 Round 2 Pick ? (?) (NYL),2028,,,,"$??,???  $??,???  $??,???",,"$??,???  $??,???  $??,???",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
New York Liberty,new-york-liberty-11eaecc7-356f-5524-b611-2362f5011b0b,upcoming_draft_pick,2027 Round 2 Pick ? (?) (NYL),2029,,,,"$??,???  $??,???  $??,???",,"$??,???  $??,???  $??,???",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
New York Liberty,new-york-liberty-11eaecc7-356f-5524-b611-2362f5011b0b,upcoming_draft_pick,2027 Round 2 Pick ? (?) (NYL),2030,,,,"$??,???  $??,???  $??,???",,"$??,???  $??,???  $??,???",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
New York Liberty,new-york-liberty-11eaecc7-356f-5524-b611-2362f5011b0b,upcoming_draft_pick,2027 Round 3 Pick ? (?) (NYL),2027,,,,"$??,???  $??,???  $??,???",,"$??,???  $??,???  $??,???",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
New York Liberty,new-york-liberty-11eaecc7-356f-5524-b611-2362f5011b0b,upcoming_draft_pick,2027 Round 3 Pick ? (?) (NYL),2028,,,,"$??,???  $??,???  $??,???",,"$??,???  $??,???  $??,???",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
New York Liberty,new-york-liberty-11eaecc7-356f-5524-b611-2362f5011b0b,upcoming_draft_pick,2027 Round 3 Pick ? (?) (NYL),2029,,,,"$??,???  $??,???  $??,???",,"$??,???  $??,???  $??,???",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
New York Liberty,new-york-liberty-11eaecc7-356f-5524-b611-2362f5011b0b,upcoming_draft_pick,2027 Round 3 Pick ? (?) (NYL),2030,,,,"$??,???  $??,???  $??,???",,"$??,???  $??,???  $??,???",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Phoenix Mercury,phoenix-mercury-11eaecc7-357f-c1ca-b611-2362f5011b0b,roster_player,Kahleah Copper,2026,1200000,17.1,24.8,,"2022, 2023","$1,200,000  17.1%  24.8%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Phoenix Mercury,phoenix-mercury-11eaecc7-357f-c1ca-b611-2362f5011b0b,roster_player,Kahleah Copper,2027,1260000,,33.7,,"2022, 2023","$1,260,000  $???,???  33.7%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Phoenix Mercury,phoenix-mercury-11eaecc7-357f-c1ca-b611-2362f5011b0b,roster_player,Kahleah Copper,2028,,,,UFA,"2022, 2023",UFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Phoenix Mercury,phoenix-mercury-11eaecc7-357f-c1ca-b611-2362f5011b0b,roster_player,Alyssa Thomas,2026,1200000,17.1,24.8,,2025,"$1,200,000  17.1%  24.8%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Phoenix Mercury,phoenix-mercury-11eaecc7-357f-c1ca-b611-2362f5011b0b,roster_player,Alyssa Thomas,2027,1200000,,32.1,,2025,"$1,200,000  $???,???  32.1%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Phoenix Mercury,phoenix-mercury-11eaecc7-357f-c1ca-b611-2362f5011b0b,roster_player,Alyssa Thomas,2028,1200000,,100.0,,2025,"$1,200,000  $???,???  100.0%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Phoenix Mercury,phoenix-mercury-11eaecc7-357f-c1ca-b611-2362f5011b0b,roster_player,Alyssa Thomas,2029,,,,UFA,2025,UFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Phoenix Mercury,phoenix-mercury-11eaecc7-357f-c1ca-b611-2362f5011b0b,roster_player,Sami Whitcomb,2026,735000,10.5,15.2,,,"$735,000  10.5%  15.2%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Phoenix Mercury,phoenix-mercury-11eaecc7-357f-c1ca-b611-2362f5011b0b,roster_player,Sami Whitcomb,2027,700000,,18.7,,,"$700,000  $???,???  18.7%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Phoenix Mercury,phoenix-mercury-11eaecc7-357f-c1ca-b611-2362f5011b0b,roster_player,Sami Whitcomb,2028,,,,UFA,,UFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Phoenix Mercury,phoenix-mercury-11eaecc7-357f-c1ca-b611-2362f5011b0b,roster_player,Valériane Ayayi,2026,500000,7.1,10.3,,,"$500,000  7.1%  10.3%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Phoenix Mercury,phoenix-mercury-11eaecc7-357f-c1ca-b611-2362f5011b0b,roster_player,Valériane Ayayi,2027,,,,Reserved,,Reserved,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Phoenix Mercury,phoenix-mercury-11eaecc7-357f-c1ca-b611-2362f5011b0b,roster_player,DeWanna Bonner,2026,500000,7.1,10.3,,"2015, 2016, 2018, 2019","$500,000  7.1%  10.3%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Phoenix Mercury,phoenix-mercury-11eaecc7-357f-c1ca-b611-2362f5011b0b,roster_player,DeWanna Bonner,2027,,,,UFA,"2015, 2016, 2018, 2019",UFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Phoenix Mercury,phoenix-mercury-11eaecc7-357f-c1ca-b611-2362f5011b0b,roster_player,Natasha Mack,2026,303600,4.3,6.3,,,"$303,600  4.3%  6.3%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Phoenix Mercury,phoenix-mercury-11eaecc7-357f-c1ca-b611-2362f5011b0b,roster_player,Natasha Mack,2027,288600,,7.7,,,"$288,600  $???,???  7.7%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Phoenix Mercury,phoenix-mercury-11eaecc7-357f-c1ca-b611-2362f5011b0b,roster_player,Natasha Mack,2028,,,,UFA,,UFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Phoenix Mercury,phoenix-mercury-11eaecc7-357f-c1ca-b611-2362f5011b0b,roster_player,Monique Akoa Makani,2026,300000,4.3,6.2,,,"$300,000  4.3%  6.2%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Phoenix Mercury,phoenix-mercury-11eaecc7-357f-c1ca-b611-2362f5011b0b,roster_player,Monique Akoa Makani,2027,288600,,7.7,,,"$288,600  $???,???  7.7%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Phoenix Mercury,phoenix-mercury-11eaecc7-357f-c1ca-b611-2362f5011b0b,roster_player,Monique Akoa Makani,2028,,,,Reserved,,Reserved,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Phoenix Mercury,phoenix-mercury-11eaecc7-357f-c1ca-b611-2362f5011b0b,roster_player,Kyara Linskens,2026,277500,4.0,5.7,,,"$277,500  4.0%  5.7%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Phoenix Mercury,phoenix-mercury-11eaecc7-357f-c1ca-b611-2362f5011b0b,roster_player,Kyara Linskens,2027,,,,Reserved,,Reserved,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Phoenix Mercury,phoenix-mercury-11eaecc7-357f-c1ca-b611-2362f5011b0b,roster_player,Jaime Nared,2026,277500,4.0,5.7,,,"$277,500  4.0%  5.7%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Phoenix Mercury,phoenix-mercury-11eaecc7-357f-c1ca-b611-2362f5011b0b,roster_player,Jaime Nared,2027,,,,Reserved,,Reserved,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Phoenix Mercury,phoenix-mercury-11eaecc7-357f-c1ca-b611-2362f5011b0b,roster_player,Aisha Sheppard,2026,277500,4.0,5.7,,,"$277,500  4.0%  5.7%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Phoenix Mercury,phoenix-mercury-11eaecc7-357f-c1ca-b611-2362f5011b0b,roster_player,Aisha Sheppard,2027,,,,Reserved,,Reserved,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Phoenix Mercury,phoenix-mercury-11eaecc7-357f-c1ca-b611-2362f5011b0b,roster_player,Kathryn Westbeld,2026,277500,4.0,5.7,,,"$277,500  4.0%  5.7%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Phoenix Mercury,phoenix-mercury-11eaecc7-357f-c1ca-b611-2362f5011b0b,roster_player,Kathryn Westbeld,2027,,,,Reserved,,Reserved,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Phoenix Mercury,phoenix-mercury-11eaecc7-357f-c1ca-b611-2362f5011b0b,roster_player,Kiana Williams,2026,277500,4.0,5.7,,,"$277,500  4.0%  5.7%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Phoenix Mercury,phoenix-mercury-11eaecc7-357f-c1ca-b611-2362f5011b0b,roster_player,Kiana Williams,2027,,,,RFA,,RFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Phoenix Mercury,phoenix-mercury-11eaecc7-357f-c1ca-b611-2362f5011b0b,roster_player,Ashten Prechtel,2026,270000,3.9,5.6,,,"$270,000  3.9%  5.6%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Phoenix Mercury,phoenix-mercury-11eaecc7-357f-c1ca-b611-2362f5011b0b,roster_player,Ashten Prechtel,2027,,,,Reserved,,Reserved,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Phoenix Mercury,phoenix-mercury-11eaecc7-357f-c1ca-b611-2362f5011b0b,roster_player,Jovana Nogic,2026,270000,3.9,5.6,,,"$270,000  3.9%  5.6%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Phoenix Mercury,phoenix-mercury-11eaecc7-357f-c1ca-b611-2362f5011b0b,roster_player,Jovana Nogic,2027,,,,Reserved,,Reserved,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Phoenix Mercury,phoenix-mercury-11eaecc7-357f-c1ca-b611-2362f5011b0b,roster_player,Kara Dunn,2026,270000,3.9,5.6,,,"$270,000  3.9%  5.6%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Phoenix Mercury,phoenix-mercury-11eaecc7-357f-c1ca-b611-2362f5011b0b,roster_player,Kara Dunn,2027,,,,Reserved,,Reserved,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Phoenix Mercury,phoenix-mercury-11eaecc7-357f-c1ca-b611-2362f5011b0b,roster_player,Lauren Jensen,2026,270000,3.9,5.6,,,"$270,000  3.9%  5.6%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Phoenix Mercury,phoenix-mercury-11eaecc7-357f-c1ca-b611-2362f5011b0b,roster_player,Lauren Jensen,2027,,,,Reserved,,Reserved,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Phoenix Mercury,phoenix-mercury-11eaecc7-357f-c1ca-b611-2362f5011b0b,roster_player,Lee Seul Kang,2026,270000,3.9,5.6,,,"$270,000  3.9%  5.6%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Phoenix Mercury,phoenix-mercury-11eaecc7-357f-c1ca-b611-2362f5011b0b,roster_player,Lee Seul Kang,2027,,,,Reserved,,Reserved,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Phoenix Mercury,phoenix-mercury-11eaecc7-357f-c1ca-b611-2362f5011b0b,roster_player,Maggie Doogan,2026,270000,3.9,5.6,,,"$270,000  3.9%  5.6%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Phoenix Mercury,phoenix-mercury-11eaecc7-357f-c1ca-b611-2362f5011b0b,roster_player,Maggie Doogan,2027,,,,Reserved,,Reserved,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Phoenix Mercury,phoenix-mercury-11eaecc7-357f-c1ca-b611-2362f5011b0b,roster_player,Morgan Maly,2026,270000,3.9,5.6,,,"$270,000  3.9%  5.6%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Phoenix Mercury,phoenix-mercury-11eaecc7-357f-c1ca-b611-2362f5011b0b,roster_player,Morgan Maly,2027,,,,Reserved,,Reserved,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Phoenix Mercury,phoenix-mercury-11eaecc7-357f-c1ca-b611-2362f5011b0b,roster_player,Noemie Brochant,2026,270000,3.9,5.6,,,"$270,000  3.9%  5.6%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Phoenix Mercury,phoenix-mercury-11eaecc7-357f-c1ca-b611-2362f5011b0b,roster_player,Noemie Brochant,2027,,,,Reserved,,Reserved,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Phoenix Mercury,phoenix-mercury-11eaecc7-357f-c1ca-b611-2362f5011b0b,roster_player,Quionche Carter,2026,270000,3.9,5.6,,,"$270,000  3.9%  5.6%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
